Elapsed Time,Plants Total,Plants Alive,Plants Alive Percent,Plants Avg Age Percent,Plants Mature,Plants Mature Percent,Plants Avg Mutations,Plants Pos Thrive,Plants Pos Thrive Percent,Plants Avg Thrive,Plants Carrying,Plants Carrying Percent,Plants Self-Pollinated,Plants Self-Pollinated Percent,Plants Repro on CD, Plants Repro on CD Percent
0:03:09,908,637,0.7015418,0.7086055,556,0.8728414,3.456829,446,0.700157,0.05891928,199,0.3124019,11,0.05527638,63,0.0989011
0:03:10,897,627,0.6989967,0.7076263,550,0.877193,3.464115,440,0.7017544,0.05835022,202,0.3221691,11,0.05445544,61,0.09728868
0:03:11,890,626,0.7033708,0.7099451,554,0.884984,3.496805,437,0.698083,0.05787333,207,0.3306709,13,0.06280193,60,0.09584665
0:03:12,881,618,0.7014756,0.7107953,547,0.8851132,3.503236,431,0.697411,0.05830005,205,0.3317152,14,0.06829268,58,0.09385113
0:03:13,876,616,0.7031963,0.7116523,547,0.887987,3.537338,429,0.6964286,0.05797534,212,0.3441558,14,0.06603774,51,0.08279221
0:03:14,872,617,0.7075688,0.7130207,548,0.8881686,3.564019,429,0.6952999,0.05685909,211,0.3419773,14,0.06635071,53,0.08589952
0:03:15,870,615,0.7068965,0.7143325,546,0.8878049,3.554471,429,0.697561,0.05717211,213,0.3463415,15,0.07042254,53,0.08617886
0:03:16,863,617,0.7149479,0.7174801,550,0.8914101,3.598055,430,0.6969206,0.05717659,214,0.3468395,16,0.07476635,51,0.08265802
0:03:17,855,617,0.7216374,0.7197372,555,0.8995138,3.638574,428,0.6936791,0.05661272,218,0.3533225,17,0.07798165,51,0.08265802
0:03:18,852,618,0.7253521,0.7225393,558,0.9029126,3.674757,432,0.6990291,0.05692173,216,0.3495146,17,0.0787037,51,0.08252427
0:03:19,841,617,0.7336504,0.726092,557,0.9027553,3.682334,433,0.7017828,0.05816352,215,0.3484603,17,0.07906977,52,0.08427877
0:03:20,832,618,0.7427884,0.7277698,554,0.8964401,3.686084,433,0.7006472,0.05792163,213,0.3446602,17,0.07981221,53,0.08576052
0:03:21,819,619,0.7557998,0.7311445,552,0.8917609,3.704362,436,0.7043619,0.05917209,209,0.3376414,17,0.08133971,56,0.0904685
0:03:22,809,619,0.7651421,0.7337431,550,0.8885299,3.71244,434,0.7011309,0.05910401,206,0.3327948,16,0.0776699,58,0.09369951
0:03:23,791,625,0.7901391,0.7357495,553,0.8848,3.7088,435,0.696,0.05821423,202,0.3232,15,0.07425743,63,0.1008
0:03:24,773,624,0.8072445,0.7381839,551,0.8830128,3.75,434,0.6955128,0.05799349,202,0.323718,16,0.07920792,64,0.1025641
0:03:25,766,624,0.8146214,0.7403321,548,0.8782051,3.766026,438,0.7019231,0.05826404,195,0.3125,16,0.08205128,70,0.1121795
0:03:26,762,628,0.824147,0.7421654,547,0.8710191,3.775478,442,0.7038217,0.05842721,190,0.3025478,15,0.07894737,78,0.1242038
0:03:27,763,640,0.8387942,0.7423914,548,0.85625,3.742188,451,0.7046875,0.05943818,180,0.28125,15,0.08333334,88,0.1375
0:03:28,760,640,0.8421053,0.7453166,547,0.8546875,3.764062,452,0.70625,0.05959867,176,0.275,15,0.08522727,92,0.14375
0:03:29,764,648,0.8481675,0.7447941,546,0.8425926,3.736111,457,0.7052469,0.0599005,164,0.2530864,14,0.08536585,105,0.162037
0:03:30,777,663,0.8532819,0.7432576,547,0.8250377,3.683258,469,0.7073907,0.06085327,148,0.2232278,11,0.07432432,122,0.1840121
0:03:31,771,665,0.8625162,0.7447035,544,0.8180451,3.696241,472,0.7097744,0.06063504,143,0.2150376,11,0.07692308,125,0.1879699
0:03:32,774,672,0.8682171,0.7450942,544,0.8095238,3.690476,477,0.7098214,0.06056035,131,0.1949405,11,0.08396947,136,0.202381
0:03:33,775,681,0.8787097,0.7457511,545,0.8002937,3.678414,485,0.7121879,0.06058655,119,0.174743,11,0.09243698,148,0.2173275
0:03:34,783,688,0.8786718,0.7459922,543,0.7892442,3.643895,490,0.7122093,0.06119966,111,0.1613372,11,0.0990991,157,0.2281977
0:03:35,786,691,0.8791348,0.7476658,543,0.7858177,3.655572,494,0.7149059,0.0617016,110,0.1591896,11,0.1,161,0.2329957
0:03:36,789,698,0.8846641,0.7493047,546,0.782235,3.674785,497,0.7120344,0.06132587,103,0.1475645,10,0.09708738,167,0.239255
0:03:37,790,702,0.8886076,0.7512459,546,0.7777778,3.67094,499,0.7108262,0.0613692,100,0.1424501,10,0.1,170,0.2421652
0:03:38,798,711,0.8909774,0.7508627,545,0.766526,3.64135,505,0.7102672,0.06121573,89,0.1251758,10,0.1123596,179,0.2517581
0:03:39,797,713,0.8946047,0.7518039,546,0.7657784,3.643759,507,0.71108,0.06070057,90,0.1262272,10,0.1111111,179,0.2510519
0:03:40,798,710,0.8897243,0.7529801,542,0.7633803,3.652113,503,0.7084507,0.05996461,88,0.1239437,10,0.1136364,178,0.2507042
0:03:41,799,712,0.8911139,0.755266,546,0.7668539,3.675562,505,0.7092696,0.0595961,90,0.1264045,10,0.1111111,182,0.255618
0:03:42,800,712,0.89,0.7568993,543,0.7626405,3.716292,507,0.7120786,0.05936686,85,0.119382,10,0.1176471,186,0.261236
0:03:43,801,713,0.8901373,0.7575973,540,0.7573633,3.712482,506,0.7096774,0.0589746,83,0.1164095,11,0.1325301,187,0.2622721
0:03:44,802,715,0.8915212,0.7574291,538,0.7524475,3.706294,505,0.7062937,0.05858128,78,0.1090909,10,0.1282051,195,0.2727273
0:03:45,801,717,0.8951311,0.7596181,539,0.7517434,3.747559,507,0.707113,0.05862248,80,0.111576,9,0.1125,192,0.2677824
0:03:46,801,715,0.8926342,0.7626123,538,0.7524475,3.808392,506,0.7076923,0.05935773,81,0.1132867,8,0.09876543,191,0.2671329
0:03:47,804,715,0.8893035,0.762656,533,0.7454545,3.797203,505,0.7062937,0.05849541,77,0.1076923,8,0.1038961,194,0.2713287
0:03:48,809,712,0.8800989,0.7631937,527,0.7401685,3.76545,505,0.7092696,0.05886619,75,0.1053371,7,0.09333333,196,0.2752809
0:03:49,807,711,0.8810409,0.7660897,529,0.7440225,3.812939,502,0.7060478,0.05839104,79,0.1111111,8,0.1012658,193,0.2714487
0:03:50,803,709,0.882939,0.7687024,530,0.7475317,3.843441,501,0.706629,0.05848482,82,0.1156559,8,0.09756097,191,0.2693935
0:03:51,802,705,0.8790523,0.7713218,529,0.7503546,3.902128,500,0.7092199,0.05877158,86,0.1219858,8,0.09302326,187,0.2652482
0:03:52,802,696,0.8678304,0.7714624,524,0.7528735,3.920977,499,0.7169541,0.05889462,89,0.1278736,6,0.06741573,181,0.2600575
0:03:53,797,694,0.8707654,0.7733785,523,0.7536023,3.948127,496,0.7146974,0.05847398,93,0.1340058,7,0.07526882,175,0.2521614
0:03:54,796,689,0.8655779,0.7743984,522,0.7576197,3.960813,492,0.7140784,0.05869092,97,0.1407837,8,0.08247422,169,0.245283
0:03:55,795,686,0.8628931,0.7747902,522,0.7609329,3.957726,488,0.7113703,0.05769232,101,0.1472303,8,0.07920792,166,0.2419825
0:03:56,795,681,0.8566038,0.7754442,522,0.7665198,3.960352,484,0.7107195,0.057952,112,0.164464,7,0.0625,154,0.226138
0:03:57,793,670,0.8448928,0.7755875,514,0.7671642,3.940299,477,0.7119403,0.05829205,118,0.1761194,7,0.05932203,143,0.2134328
0:03:58,794,668,0.8413098,0.7764659,517,0.7739521,3.943114,477,0.7140719,0.05879719,126,0.1886228,9,0.07142857,138,0.2065868
0:03:59,794,659,0.8299748,0.7771888,522,0.7921093,3.949924,469,0.7116843,0.05893281,135,0.2048558,9,0.06666667,127,0.1927162
0:04:00,794,650,0.8186398,0.7761399,525,0.8076923,3.927692,462,0.7107692,0.05876998,147,0.2261539,9,0.06122449,117,0.18
0:04:01,797,640,0.8030113,0.7727977,520,0.8125,3.875,456,0.7125,0.06010072,151,0.2359375,10,0.06622516,108,0.16875
0:04:02,796,632,0.7939699,0.7726437,515,0.8148734,3.901899,451,0.7136076,0.06069323,157,0.2484177,11,0.0700637,102,0.1613924
0:04:03,795,620,0.7798742,0.7721742,511,0.8241935,3.869355,443,0.7145161,0.06012901,166,0.2677419,11,0.06626506,92,0.1483871
0:04:04,792,617,0.7790404,0.7724524,513,0.8314425,3.878444,442,0.7163695,0.06059471,176,0.2852512,10,0.05681818,84,0.1361426
0:04:05,788,612,0.7766498,0.7724991,516,0.8431373,3.888889,440,0.7189543,0.06035612,182,0.2973856,10,0.05494506,82,0.1339869
0:04:06,786,604,0.7684478,0.7717262,511,0.8460265,3.899007,435,0.7201987,0.06088853,185,0.3062914,12,0.06486487,75,0.1241722
0:04:07,784,597,0.7614796,0.7726707,511,0.8559464,3.921273,431,0.721943,0.0617912,190,0.318258,12,0.06315789,75,0.1256281
0:04:08,783,592,0.7560664,0.7711397,508,0.8581081,3.871622,425,0.7179054,0.06244503,190,0.3209459,14,0.07368421,72,0.1216216
0:04:09,778,584,0.7506427,0.7693073,503,0.8613014,3.809932,421,0.7208904,0.06319928,193,0.3304794,15,0.07772021,68,0.1164384
0:04:10,778,576,0.7403599,0.7687331,498,0.8645833,3.769097,413,0.7170139,0.06235706,194,0.3368056,15,0.07731958,64,0.1111111
0:04:11,776,570,0.7345361,0.7681624,496,0.8701754,3.726316,408,0.7157895,0.06148098,192,0.3368421,15,0.078125,64,0.1122807
0:04:12,772,564,0.73057,0.7680386,492,0.8723404,3.702128,402,0.7127659,0.0606351,192,0.3404255,16,0.08333334,59,0.1046099
0:04:13,773,564,0.7296249,0.7696844,493,0.8741135,3.696809,404,0.7163121,0.06088755,198,0.3510638,15,0.07575758,58,0.1028369
0:04:14,771,565,0.7328146,0.7715467,497,0.879646,3.730973,405,0.7168142,0.06099668,201,0.3557522,15,0.07462686,60,0.1061947
0:04:15,771,564,0.7315175,0.7723895,497,0.8812057,3.735816,406,0.7198582,0.06228077,202,0.358156,16,0.07920792,60,0.106383
0:04:16,761,564,0.7411301,0.7743167,495,0.8776596,3.75,407,0.7216312,0.06259976,200,0.3546099,16,0.08,62,0.1099291
0:04:17,759,563,0.7417655,0.7748702,493,0.8756661,3.744227,407,0.722913,0.06281512,195,0.3463588,16,0.08205128,62,0.1101243
0:04:18,756,566,0.7486773,0.7752848,496,0.8763251,3.745583,411,0.7261484,0.0630101,193,0.3409894,16,0.08290155,65,0.114841
0:04:19,750,566,0.7546667,0.776975,494,0.8727915,3.773852,412,0.7279152,0.06309703,193,0.3409894,16,0.08290155,62,0.1095406
0:04:20,743,564,0.7590848,0.777716,490,0.8687943,3.748227,412,0.7304965,0.06301656,192,0.3404255,16,0.08333334,64,0.1134752
0:04:21,739,570,0.7713126,0.7790486,491,0.8614035,3.740351,416,0.7298245,0.06349762,189,0.3315789,17,0.08994709,68,0.1192982
0:04:22,739,571,0.7726657,0.7784614,487,0.8528897,3.735552,417,0.7302977,0.06443645,183,0.3204904,18,0.09836066,73,0.1278459
0:04:23,727,573,0.7881706,0.7797015,486,0.8481675,3.731239,420,0.7329843,0.06501517,179,0.3123909,15,0.08379889,76,0.1326353
0:04:24,730,580,0.7945206,0.7794737,486,0.837931,3.724138,428,0.737931,0.06603883,173,0.2982759,15,0.0867052,85,0.1465517
0:04:25,724,582,0.8038674,0.7810311,484,0.8316151,3.742268,428,0.7353952,0.06574997,171,0.2938144,15,0.0877193,87,0.1494845
0:04:26,720,584,0.8111111,0.7820297,484,0.8287671,3.729452,432,0.739726,0.06677967,167,0.2859589,15,0.08982036,92,0.1575342
0:04:27,717,584,0.8145049,0.783256,481,0.8236302,3.724315,435,0.744863,0.06738858,159,0.2722603,15,0.09433962,99,0.1695205
0:04:28,719,589,0.8191933,0.7823619,479,0.8132428,3.699491,438,0.7436333,0.06701046,151,0.2563667,14,0.09271523,106,0.179966
0:04:29,715,595,0.8321678,0.7825704,478,0.8033614,3.677311,442,0.7428572,0.06654687,141,0.2369748,14,0.09929078,114,0.1915966
0:04:30,714,596,0.8347339,0.7822888,474,0.795302,3.654362,447,0.75,0.06693489,137,0.2298658,13,0.09489051,119,0.1996644
0:04:31,721,608,0.8432732,0.7813336,473,0.7779605,3.608553,457,0.7516447,0.06759884,120,0.1973684,12,0.1,136,0.2236842
0:04:32,719,613,0.852573,0.782365,474,0.7732463,3.624796,462,0.7536705,0.06836803,118,0.1924959,12,0.1016949,139,0.2267537
0:04:33,721,621,0.8613037,0.7826062,476,0.7665057,3.607085,470,0.7568438,0.06969474,112,0.1803543,13,0.1160714,148,0.2383253
0:04:34,720,620,0.8611111,0.7831263,475,0.766129,3.603226,468,0.7548387,0.06978162,111,0.1790323,13,0.1171171,149,0.2403226
0:04:35,720,623,0.8652778,0.7844952,475,0.7624398,3.611557,471,0.7560192,0.06935369,109,0.1749599,12,0.1100917,154,0.247191
0:04:36,723,629,0.8699862,0.7853608,474,0.7535771,3.599364,473,0.7519873,0.06853414,103,0.163752,13,0.1262136,160,0.254372
0:04:37,727,629,0.8651994,0.7857586,473,0.7519873,3.591415,470,0.7472178,0.06731446,102,0.1621622,13,0.127451,165,0.2623211
0:04:38,730,632,0.8657534,0.7863522,471,0.7452531,3.582278,470,0.7436709,0.06774094,99,0.1566456,12,0.1212121,166,0.2626582
0:04:39,731,631,0.8632011,0.786347,469,0.7432647,3.578447,472,0.748019,0.06593924,97,0.1537243,12,0.1237113,168,0.2662441
0:04:41,729,630,0.8641976,0.7877079,467,0.7412698,3.614286,470,0.7460318,0.06601964,94,0.1492064,12,0.1276596,171,0.2714286
0:04:42,728,629,0.864011,0.7891164,464,0.7376788,3.621622,470,0.7472178,0.06621496,98,0.1558029,13,0.1326531,167,0.2655008
0:04:43,732,629,0.8592896,0.79004,462,0.7344992,3.63434,470,0.7472178,0.0666279,94,0.1494436,13,0.1382979,171,0.2718601
0:04:44,732,629,0.8592896,0.7919837,465,0.7392687,3.675676,470,0.7472178,0.06738892,95,0.1510334,13,0.1368421,173,0.2750397
0:04:45,734,632,0.8610354,0.7933233,470,0.7436709,3.685127,471,0.7452531,0.06701517,95,0.1503165,13,0.1368421,176,0.278481
0:04:46,738,634,0.8590786,0.7939411,469,0.7397476,3.694006,472,0.7444795,0.0668768,93,0.1466877,13,0.1397849,177,0.2791798
0:04:47,734,632,0.8610354,0.795486,468,0.7405064,3.693038,470,0.7436709,0.06683008,94,0.1487342,15,0.1595745,175,0.2768987
0:04:48,731,632,0.8645691,0.7975026,469,0.7420886,3.745253,467,0.738924,0.06577861,99,0.1566456,15,0.1515152,169,0.2674051
0:04:49,728,629,0.864011,0.7988299,471,0.7488076,3.747218,466,0.7408585,0.06602065,103,0.163752,15,0.1456311,168,0.2670906
0:04:50,734,634,0.8637602,0.7993701,472,0.7444795,3.73817,468,0.7381703,0.06545845,98,0.1545741,14,0.1428571,177,0.2791798
0:04:51,735,631,0.8585034,0.800108,475,0.7527734,3.752773,464,0.7353407,0.06373508,108,0.1711569,16,0.1481481,167,0.2646593
0:04:52,730,628,0.860274,0.8012472,479,0.7627388,3.767516,462,0.7356688,0.06375103,112,0.178344,17,0.1517857,164,0.2611465
0:04:53,731,622,0.8508892,0.8014514,473,0.7604502,3.745981,457,0.7347267,0.06478272,109,0.1752412,16,0.146789,158,0.2540193
0:04:54,730,614,0.8410959,0.8016322,467,0.7605863,3.739414,455,0.7410423,0.06638103,110,0.1791531,14,0.1272727,156,0.2540717
0:04:55,728,608,0.8351648,0.8016824,465,0.7648026,3.740132,451,0.7417763,0.06585015,108,0.1776316,14,0.1296296,154,0.2532895
0:04:56,726,603,0.8305785,0.8014774,466,0.7728027,3.74461,445,0.7379768,0.06515728,112,0.185738,14,0.125,152,0.252073
0:04:57,724,597,0.8245856,0.8015983,465,0.7788945,3.748744,438,0.7336683,0.06482302,120,0.201005,15,0.125,143,0.239531
0:04:58,723,596,0.824343,0.8023347,463,0.7768456,3.755033,438,0.7348993,0.06578898,122,0.204698,13,0.1065574,142,0.238255
0:04:59,721,589,0.8169209,0.8018289,466,0.7911715,3.765705,436,0.7402377,0.06627608,133,0.2258064,13,0.09774436,134,0.2275042
0:05:00,720,588,0.8166667,0.8037752,469,0.797619,3.811224,435,0.7397959,0.06629337,142,0.2414966,14,0.09859155,126,0.2142857
0:05:01,717,580,0.8089261,0.8035781,468,0.8068966,3.796552,430,0.7413793,0.0670301,149,0.2568966,15,0.1006711,119,0.2051724
0:05:02,717,568,0.7921897,0.8015657,465,0.818662,3.744718,424,0.7464789,0.06791548,160,0.2816902,18,0.1125,109,0.1919014
0:05:03,715,560,0.7832168,0.8013664,468,0.8357143,3.744643,419,0.7482143,0.06847144,170,0.3035714,19,0.1117647,103,0.1839286
0:05:04,715,559,0.7818182,0.8016171,467,0.8354204,3.740608,417,0.745975,0.06869572,171,0.3059034,19,0.1111111,102,0.1824687
0:05:05,718,549,0.7646239,0.797611,460,0.837887,3.664845,408,0.7431694,0.06766196,173,0.3151184,19,0.1098266,97,0.1766849
0:05:06,720,544,0.7555556,0.7958922,456,0.8382353,3.645221,406,0.7463235,0.06736603,169,0.3106618,16,0.09467456,95,0.1746324
0:05:07,717,541,0.7545328,0.796256,454,0.8391867,3.641405,404,0.7467653,0.06698945,172,0.3179298,17,0.09883721,91,0.168207
0:05:08,719,543,0.7552156,0.7978084,458,0.8434622,3.677716,405,0.7458563,0.0672517,177,0.3259669,20,0.1129944,87,0.160221
0:05:09,718,539,0.7506964,0.7979272,457,0.8478664,3.671614,402,0.7458256,0.06697932,176,0.3265306,21,0.1193182,84,0.1558442
0:05:10,712,535,0.7514045,0.7986251,457,0.8542056,3.708411,398,0.7439252,0.06725237,178,0.3327103,21,0.1179775,81,0.1514019
0:05:11,712,527,0.7401685,0.7990775,454,0.8614801,3.696395,393,0.7457306,0.06838795,182,0.345351,22,0.1208791,78,0.1480076
0:05:12,710,519,0.7309859,0.7984074,448,0.8631985,3.701349,389,0.7495183,0.06835249,184,0.354528,23,0.125,74,0.1425819
0:05:13,707,515,0.72843,0.7980889,443,0.8601941,3.700971,385,0.7475728,0.06794198,181,0.3514563,23,0.1270718,75,0.1456311
0:05:14,702,513,0.7307692,0.7985961,438,0.8538012,3.692008,383,0.7465887,0.06756532,180,0.3508772,23,0.1277778,72,0.1403509
0:05:15,699,515,0.7367668,0.7992168,439,0.8524272,3.700971,384,0.745631,0.0652203,181,0.3514563,23,0.1270718,72,0.1398058
0:05:16,695,516,0.7424461,0.7995818,439,0.8507752,3.717054,383,0.7422481,0.06374752,182,0.3527132,22,0.1208791,70,0.1356589
0:05:17,687,514,0.7481805,0.8002005,438,0.8521401,3.72179,382,0.7431906,0.06403195,183,0.3560311,22,0.1202186,71,0.1381323
0:05:18,683,515,0.7540264,0.7997055,436,0.846602,3.679612,383,0.7436893,0.06456123,179,0.3475728,22,0.122905,75,0.1456311
0:05:19,681,513,0.7533039,0.7996787,432,0.8421053,3.680312,380,0.7407407,0.06386121,177,0.3450292,22,0.1242938,74,0.1442495
0:05:20,683,513,0.7510981,0.7996675,434,0.8460039,3.682261,377,0.7348928,0.06467414,180,0.3508772,23,0.1277778,77,0.1500975
0:05:21,677,512,0.7562777,0.7997962,431,0.8417969,3.644531,378,0.7382813,0.06546119,172,0.3359375,20,0.1162791,82,0.1601563
0:05:22,667,514,0.7706147,0.8008946,431,0.8385214,3.66537,380,0.7392996,0.06457264,170,0.3307393,20,0.1176471,81,0.1575875
0:05:23,664,516,0.7771084,0.8019459,430,0.8333333,3.695736,382,0.7403101,0.06451197,169,0.3275194,21,0.1242604,85,0.1647287
0:05:24,659,517,0.784522,0.8015962,432,0.8355899,3.669246,384,0.7427466,0.06590933,169,0.3268859,23,0.1360947,89,0.172147
0:05:25,659,522,0.7921093,0.8022982,436,0.8352491,3.672414,387,0.7413793,0.06557324,165,0.316092,23,0.1393939,94,0.1800766
0:05:26,653,524,0.8024502,0.8023906,435,0.8301527,3.677481,390,0.7442748,0.0657097,161,0.3072519,22,0.136646,97,0.1851145
0:05:27,649,527,0.8120185,0.8027152,433,0.8216318,3.686907,393,0.7457306,0.06566834,158,0.2998103,22,0.1392405,99,0.1878558
0:05:28,651,534,0.8202765,0.8025109,434,0.8127341,3.666667,399,0.747191,0.0663761,152,0.2846442,22,0.1447368,104,0.1947566
0:05:29,658,542,0.8237082,0.8020504,431,0.795203,3.599631,405,0.7472325,0.06420123,140,0.2583026,22,0.1571429,114,0.2103321
0:05:30,659,546,0.828528,0.8007163,429,0.7857143,3.545788,410,0.7509158,0.0658083,134,0.2454212,21,0.1567164,120,0.2197802
0:05:31,658,549,0.8343465,0.8008463,428,0.7795992,3.537341,411,0.7486339,0.06657673,129,0.2349727,20,0.1550388,126,0.2295082
0:05:32,659,549,0.8330804,0.8005871,423,0.7704918,3.526412,412,0.7504554,0.06670497,126,0.2295082,18,0.1428571,127,0.2313297
0:05:33,665,556,0.8360902,0.8011797,425,0.7643885,3.52518,417,0.75,0.06640714,119,0.2140288,17,0.1428571,135,0.2428057
0:05:34,668,562,0.8413174,0.8014033,427,0.7597865,3.512455,423,0.752669,0.06765974,120,0.2135231,19,0.1583333,135,0.2402135
0:05:35,663,561,0.8461539,0.8024575,428,0.7629234,3.541889,420,0.7486631,0.06775801,122,0.2174688,22,0.1803279,136,0.2424242
0:05:36,671,567,0.8450075,0.8016871,430,0.7583774,3.54321,426,0.7513227,0.06844097,117,0.2063492,22,0.1880342,142,0.2504409
0:05:37,668,568,0.8502994,0.8033277,429,0.7552817,3.549296,427,0.7517605,0.06841193,113,0.1989437,21,0.1858407,145,0.2552817
0:05:38,669,573,0.8565022,0.8040924,434,0.7574171,3.554974,431,0.7521815,0.06928144,112,0.1954625,17,0.1517857,149,0.2600349
0:05:39,674,580,0.8605341,0.8046141,434,0.7482759,3.539655,435,0.75,0.07020497,105,0.1810345,17,0.1619048,156,0.2689655
0:05:40,677,581,0.8581979,0.8039531,428,0.736661,3.504303,437,0.7521515,0.06988836,100,0.172117,15,0.15,161,0.2771084
0:05:41,677,584,0.8626292,0.8052331,429,0.734589,3.513699,440,0.7534246,0.0708894,101,0.1729452,15,0.1485149,160,0.2739726
0:05:42,678,586,0.8643068,0.8058752,428,0.7303754,3.525597,441,0.7525597,0.07059663,97,0.165529,15,0.1546392,162,0.2764505
0:05:43,680,589,0.8661765,0.8074885,429,0.7283531,3.534805,443,0.7521222,0.0699146,96,0.1629881,15,0.15625,164,0.278438
0:05:44,682,592,0.8680352,0.8090784,432,0.7297297,3.5625,443,0.7483108,0.07014948,97,0.1638514,14,0.1443299,162,0.2736486
0:05:45,681,591,0.8678414,0.8108274,432,0.7309645,3.622674,442,0.7478849,0.07099963,97,0.1641286,14,0.1443299,161,0.2724196
0:05:46,683,596,0.8726208,0.8122147,437,0.7332215,3.63255,445,0.7466443,0.07144181,99,0.1661074,14,0.1414141,165,0.2768456
0:05:47,684,598,0.874269,0.8140247,439,0.7341137,3.665552,446,0.7458194,0.06971885,105,0.1755853,14,0.1333333,164,0.2742475
0:05:48,686,598,0.8717201,0.8144249,442,0.7391304,3.673913,444,0.7424749,0.06888356,105,0.1755853,13,0.1238095,162,0.270903
0:05:49,685,599,0.8744525,0.8150837,442,0.7378965,3.684474,445,0.7429048,0.06821763,106,0.1769616,14,0.1320755,163,0.2721202
0:05:50,687,598,0.8704512,0.8156176,441,0.7374582,3.70903,446,0.7458194,0.06993547,109,0.1822743,14,0.1284404,161,0.2692308
0:05:51,687,600,0.8733624,0.8168437,441,0.735,3.723333,447,0.745,0.0695182,108,0.18,14,0.1296296,161,0.2683333
0:05:52,685,600,0.8759124,0.8183292,443,0.7383333,3.756667,445,0.7416667,0.06920862,113,0.1883333,16,0.1415929,157,0.2616667
0:05:53,685,600,0.8759124,0.8194591,442,0.7366667,3.768333,447,0.745,0.07005008,113,0.1883333,15,0.1327434,154,0.2566667
0:05:54,686,595,0.8673469,0.8190015,441,0.7411765,3.756303,443,0.7445378,0.07070608,117,0.1966387,15,0.1282051,151,0.2537815
0:05:55,686,593,0.8644315,0.8191543,441,0.7436762,3.76054,442,0.7453626,0.07100215,118,0.1989882,16,0.1355932,149,0.2512648
0:05:56,688,590,0.8575581,0.8192612,440,0.7457627,3.745763,439,0.7440678,0.07030053,121,0.2050847,16,0.1322314,146,0.2474576
0:05:57,685,588,0.8583941,0.8207543,443,0.7534013,3.736395,439,0.7465987,0.07107005,126,0.2142857,17,0.1349206,141,0.2397959
0:05:58,682,580,0.8504399,0.8202875,442,0.762069,3.732759,433,0.7465518,0.07005088,136,0.2344828,18,0.1323529,128,0.2206897
0:05:59,682,579,0.8489736,0.8214287,448,0.7737479,3.753022,433,0.7478411,0.0707166,145,0.2504318,18,0.1241379,120,0.2072539
0:06:00,681,574,0.8428781,0.8206211,451,0.7857143,3.714286,431,0.7508711,0.07189817,158,0.2752613,19,0.1202532,114,0.1986063
0:06:01,683,571,0.8360175,0.8209051,458,0.8021016,3.705779,426,0.7460595,0.07113648,164,0.2872154,20,0.1219512,108,0.1891419
0:06:02,684,568,0.8304093,0.8210787,456,0.8028169,3.704225,427,0.7517605,0.07172537,169,0.2975352,21,0.1242604,104,0.1830986
0:06:03,690,569,0.8246377,0.8208931,454,0.797891,3.692443,427,0.7504393,0.07178149,167,0.2934974,18,0.1077844,104,0.1827768
0:06:04,694,563,0.8112392,0.8192087,452,0.8028419,3.692718,421,0.7477797,0.07048208,171,0.30373,20,0.1169591,99,0.1758437
0:06:05,700,563,0.8042857,0.8188679,450,0.7992895,3.678508,420,0.7460036,0.06997967,168,0.2984014,17,0.1011905,101,0.1793961
0:06:06,701,559,0.7974322,0.8182433,453,0.8103757,3.644007,414,0.7406082,0.06855063,177,0.3166369,19,0.1073446,100,0.1788909
0:06:07,706,562,0.796034,0.8183782,452,0.8042704,3.656584,414,0.7366548,0.06695785,176,0.3131673,20,0.1136364,102,0.1814947
0:06:08,701,557,0.7945791,0.819374,453,0.8132855,3.666068,411,0.7378815,0.06646158,183,0.3285458,20,0.1092896,98,0.1759426
0:06:09,701,552,0.7874465,0.8182747,449,0.8134058,3.637681,409,0.740942,0.06694558,187,0.3387681,23,0.1229947,94,0.1702899
0:06:10,699,551,0.788269,0.8193777,456,0.8275862,3.669692,411,0.7459165,0.06800757,193,0.3502722,26,0.134715,89,0.1615245
0:06:11,696,545,0.7830459,0.8199437,455,0.8348624,3.658715,406,0.7449541,0.06895497,196,0.359633,27,0.1377551,87,0.159633
0:06:12,696,541,0.7772989,0.8187661,449,0.8299446,3.615527,405,0.7486137,0.06837121,194,0.3585952,26,0.1340206,86,0.1589649
0:06:13,699,543,0.7768241,0.8192272,450,0.8287293,3.620626,406,0.7476979,0.06781451,191,0.3517495,26,0.1361257,89,0.1639042
0:06:14,701,544,0.7760342,0.8191326,450,0.8272059,3.615809,408,0.75,0.06802768,190,0.3492647,26,0.1368421,90,0.1654412
0:06:15,702,547,0.7792023,0.8191395,450,0.8226691,3.588665,409,0.7477148,0.06745882,185,0.3382084,26,0.1405405,95,0.1736746
0:06:16,699,550,0.7868384,0.8192139,451,0.82,3.581818,412,0.7490909,0.06767055,182,0.3309091,26,0.1428571,97,0.1763636
0:06:17,703,555,0.7894737,0.8183844,448,0.8072072,3.536937,418,0.7531531,0.06760939,176,0.3171171,25,0.1420455,102,0.1837838
0:06:18,703,555,0.7894737,0.8186216,447,0.8054054,3.54054,417,0.7513514,0.06747042,177,0.3189189,25,0.1412429,102,0.1837838
0:06:19,700,555,0.7928572,0.8202005,448,0.8072072,3.562162,418,0.7531531,0.06763108,176,0.3171171,25,0.1420455,103,0.1855856
0:06:20,696,555,0.7974138,0.8214928,450,0.8108108,3.574775,418,0.7531531,0.06764868,174,0.3135135,25,0.1436782,102,0.1837838
